Invoice,revenue
534242,165.0
534244,493.45
534257,202.85
534270,37.5
534279,360.48
534285,309.5
534305,45.0
534321,807.85
534327,241.42
534346,381.5
534347,389.27
534361,295.09000000000003
534362,469.92
534364,1876.51
534366,172.8
534368,352.44
534371,155.85
534374,58.0
534375,663.8
534376,172.2
534377,109.69
534378,861.41
534379,368.07
534380,141.47
534381,30.0
534382,321.57
534383,360.31
534384,292.65
534385,323.7
534387,495.74
534388,217.17000000000002
534391,213.05
534392,608.7
534393,600.0
534394,177.93
534395,864.0
534396,2005.68
534397,665.17
534398,135.0
534399,313.0
534400,92.75
534401,420.75
534402,327.21000000000004
534403,813.14
534404,298.81
534405,238.72000000000003
534406,39.95
534407,172.6
534409,164.96
534410,1109.75
534411,205.3
534412,264.45
534413,302.1
534414,167.64
534432,163.15
534438,166.62
534439,100.57000000000001
534440,305.7
534441,319.91
534443,314.96
534444,344.1
534445,32.199999999999996
534446,284.21
534447,733.85
534448,114.75
534449,260.31
534450,513.05
534451,497.79999999999995
534452,86.25
534453,273.95
534454,23.8
534455,272.74
534456,408.0
534457,139.2
534458,318.6
534460,150.0
534461,100.80000000000001
534462,132.65
534464,186.3
534465,113.35
534466,628.51
534467,68.4
534468,1634.4
534469,86.39999999999999
534470,196.7
534471,292.82
534472,114.71000000000001
534473,317.5
534474,171.6
534489,302.95
534497,312.0
534499,188.15
534500,393.56
534501,1784.99
534504,713.85
534505,887.3999999999999
534506,728.3199999999999
534507,531.45
534508,213.08
534509,33.9
534510,582.1
534511,547.9
534512,372.53999999999996
534513,224.75
534515,100.0
534516,129.57
534517,768.9
534518,203.4
534521,235.87
534524,31.1
534526,1108.88
534531,236.95000000000002
534539,147.9
534543,137.70000000000002
534555,761.3
534563,112.57
534569,443.6
534579,241.35
534583,438.75
534605,247.47
534623,396.44
534630,163.21
534631,330.89
534633,113.28
534635,456.5
534637,494.34999999999997
534640,2646.7000000000003
534643,34.8
534644,17.4
534645,398.28
534646,11.8
534648,659.46
534649,215.65
534650,179.56
534651,132.55
534652,313.01
534653,193.60000000000002
534655,426.71
534656,1097.41
534657,350.99
534658,130.15
534659,297.29
534660,348.99
534661,27.75
534662,441.35
534664,82.5
534665,420.91999999999996
534667,339.44
534668,323.11
534669,254.03
534670,74.5
534671,252.11
534672,120.6
534673,157.46
534674,47.5
534676,40.8
534679,609.95
534680,270.1
534681,446.41
534683,19.799999999999997
534684,124.6
534685,244.44000000000003
534686,359.69
534687,387.32
534690,306.0
534691,114.39
534692,51.0
534693,515.7
534694,154.44
534696,154.48
534697,609.19
534699,20.4
534700,48.85
534701,1709.15
534702,30.300000000000004
534703,200.19
534704,969.16
534705,684.8
534706,8.5
534707,525.5999999999999
534708,694.12
534710,183.89999999999998
534711,583.39
534712,514.55
534713,298.45
534714,333.97
534715,409.98
534716,3013.0
534718,319.75
534719,1519.28
534720,188.6
534721,223.6
534722,308.49
534723,259.35
534724,304.95
534726,175.2
534728,447.24
534730,209.49
534737,657.73
534738,587.24
534739,356.1
534740,159.72
534741,390.0
534742,326.74
534743,112.05000000000001
534744,411.63
534745,85.0
534746,443.28
534749,167.66
534753,361.09000000000003
534758,417.59999999999997
534759,163.2
534760,720.0
534761,463.95000000000005
534762,302.8
534763,2612.89
534764,153.77
534765,172.1
534766,135.65
534767,395.1
534768,645.4000000000001
534769,367.27
534770,92.6
534772,498.75
534773,17.4
534774,300.96
534775,300.65
534776,325.44
534777,350.4
534779,63.35
534780,0.95
534783,2.5
534786,214.49
534788,400.9
534793,2514.72
534794,356.64
534797,165.91
534799,305.45
534800,547.97
534801,747.26
534802,408.0
534804,349.85
534805,279.44
534807,301.07
534808,172.49
534809,164.05
534810,1387.2
534811,260.40000000000003
534812,237.42
534813,534.1
534814,133.46
534816,413.64
534818,123.64999999999999
534820,300.07
534821,141.9
534822,602.61
534830,670.9
534832,307.87
534835,10.75
534836,370.97
534839,271.55
534840,134.9
534841,541.92
534842,112.8
534843,132.5
534844,253.54999999999998
534846,515.87
534847,919.62
534848,208.57
534851,579.89
534854,239.26
534856,229.20000000000002
534857,123.75
534858,4.25
534860,239.9
534861,151.49
534862,433.36
534864,619.57
534865,156.42000000000002
534866,114.14999999999999
534869,880.8
534870,305.46999999999997
534873,295.79999999999995
534875,74.0
534876,106.72
534877,577.83
534879,193.04999999999998
534882,111.60000000000001
534884,731.1
534885,166.51
534887,246.99
534888,154.36
534889,108.30000000000001
534890,325.26
534894,216.04
534900,395.45
534902,168.12
534914,12.600000000000001
534934,1089.5
534935,121.10000000000001
534943,126.30000000000001
534944,151.6
534946,320.05
534948,335.26
534956,111.4
534959,309.18
534980,66.8
535014,388.20000000000005
535016,437.35
535017,282.71999999999997
535018,888.47
535019,154.8
535037,985.2
535040,335.02000000000004
535041,145.01
535066,188.1
535077,148.05
535078,334.75
535079,77.8
535080,695.8000000000001
535081,211.8
535082,256.55
535083,121.49999999999999
535084,266.86
535085,593.0799999999999
535086,130.65
535088,300.37
535089,575.6
535090,765.72
535091,669.59
535092,305.08
535094,297.07
535095,186.1
535096,297.0
535097,560.72
535100,272.2
535101,200.39999999999998
535102,219.43
535103,324.45
535104,15070.22
535105,120.0
535106,300.4
535107,1365.79
535108,310.42
535113,411.15
535114,67.5
535124,735.9000000000001
535131,1429.9
535139,169.78
535173,595.6
535181,615.8
535182,151.54000000000002
535187,439.59999999999997
535192,279.6
535195,384.62
535196,25.200000000000003
535204,61.199999999999996
535215,210.66
535221,405.48
535227,489.6
535228,1275.0
535229,550.75
535231,500.18
535235,940.9
535240,137.65
535241,222.72
535242,218.48
535243,876.0
535244,40.5
535245,160.8
535247,439.65000000000003
535248,579.2
535249,102.03
535250,117.37
535251,722.28
535252,756.3599999999999
535253,217.74
535254,115.77
535255,178.04
535257,700.9200000000001
535258,306.6
535259,291.27
535260,254.45000000000002
535261,577.62
535262,444.72
535263,311.29
535264,203.42
535265,643.89
535266,359.40999999999997
535267,132.18
535268,231.45
535269,883.81
535270,587.35
535271,246.9
535272,246.5
535273,228.82999999999998
535274,982.33
535275,321.8
535277,72.0
535278,126.66
535282,265.05
535283,662.77
535285,314.58
535288,327.3
535297,172.7
535306,140.76
535308,900.5000000000001
535310,105.67
535311,1301.76
535312,139.14
535313,379.95
535314,310.25
535315,190.95
535316,234.05
535317,178.9
535318,173.25
535319,990.37
535320,206.8
535321,1938.4
535324,413.01
535325,198.74
535326,26.400000000000002
535328,6.2
535329,406.8
535330,238.2
535331,168.5
535332,184.41
535334,451.28999999999996
535336,449.81
535338,265.59
535341,387.3
535342,462.75
535343,208.75
535344,192.85
535345,111.17
535346,211.99
535348,422.78000000000003
535349,542.65
535350,17.4
535351,482.27000000000004
535353,11.6
535354,142.77
535355,76.9
535365,121.1
535366,332.85
535367,584.4
535368,131.2
535369,266.6
535370,324.94
535371,349.90000000000003
535372,73.80000000000001
535374,335.79
535375,313.3
535376,309.0
535377,252.10000000000002
535378,23.4
535379,281.05
535380,294.1
535381,271.03
535382,287.0
535384,204.77
535385,391.19
535386,331.2
535387,543.09
535388,236.1
535389,662.01
535391,749.6500000000001
535392,101.95
535393,594.15
535394,389.7
535395,315.66
535396,617.05
535397,302.40000000000003
535398,462.09999999999997
535399,318.2
535400,435.71000000000004
535402,22.5
535408,632.23
535409,570.38
535412,159.05
535414,169.57
535415,426.0
535416,172.15
535417,364.55
535418,374.43
535419,1172.38
535421,804.3299999999999
535422,582.0
535423,188.46
535424,99.3
535425,177.65
535426,322.87
535427,313.21
535429,321.84000000000003
535430,295.20000000000005
535431,452.58
535433,320.0
535434,406.16
535437,1018.5600000000001
535449,189.47
535457,183.4
535463,276.5
535464,158.5
535465,606.25
535466,755.15
535467,82.25
535468,88.19999999999999
535470,64.19999999999999
535471,327.25
535472,871.58
535473,111.3
535474,15.0
535475,132.7
535476,541.6600000000001
535477,25.55
535478,112.47
535488,405.66
535490,431.95
535493,150.8
535531,743.74
535534,253.5
535536,141.48
535565,1192.8600000000001
535571,405.14
535573,83.4
535576,712.09
535582,10.5
535583,124.65
535584,149.05
535585,355.0
535586,738.86
535587,99.25
535588,198.79
535589,7.2
535590,333.79999999999995
535591,338.4
535592,505.53000000000003
535593,739.77
535594,94.80000000000001
535615,962.0200000000001
535633,182.64000000000001
535639,354.01
535641,507.59999999999997
535642,94.17000000000002
535644,199.95
535645,172.95
535646,237.0
535647,184.15
535648,106.47999999999999
535650,148.9
535652,185.58
535653,25.2
535654,172.14
535655,206.03
535656,176.01
535657,13.98
535658,169.70000000000002
535659,323.52
535660,215.0
535661,498.17
535662,679.15
535664,406.25
535665,446.7
535666,1428.21
535667,233.41
535668,176.18
535669,579.0
535670,356.89
535672,45.650000000000006
535673,619.4000000000001
535674,306.26
535675,420.24
535676,241.26
535677,453.59000000000003
535679,543.33
535680,368.08
535681,153.19
535682,296.65
535683,81.6
535684,215.4
535685,423.39
535704,161.25
535717,127.6
535722,333.81
535748,289.91
535749,263.7
535760,173.7
535774,104.4
535775,416.08
535776,216.14
535777,663.96
535780,341.49
535782,304.53000000000003
535783,351.73
535784,119.0
535785,128.70000000000002
535786,365.5
535787,314.90000000000003
535788,279.96
535789,440.03999999999996
535790,232.85
535791,205.66
535794,838.86
535795,322.58
535796,164.20000000000002
535797,213.29000000000002
535798,310.98
535799,467.02
535801,1166.37
535802,514.39
535803,1085.9
535805,107.86
535806,458.78000000000003
535807,358.61
535809,8.25
535810,109.91
535811,238.35
535812,100.05
535813,47.25
535814,264.75
535815,105.80000000000001
535816,243.51999999999998
535817,100.78
535818,51.410000000000004
535819,335.25
535820,230.65
535821,126.60000000000001
535822,135.4
535823,142.2
535824,485.26
535825,553.71
535826,180.12
535827,144.1
535828,355.5
535831,949.82
535832,323.3
535834,1096.18
535836,816.47
535837,160.8
535838,200.05
535839,634.32
535842,92.85
535844,116.89
535845,102.0
535847,369.0
535851,350.52
535875,416.75
535879,1021.08
535880,68.1
535881,257.06
535883,247.38
535902,2340.34
535907,1113.6
535912,1163.88
535932,373.05
535937,1031.88
535940,298.15
535944,105.29
535945,436.45
535946,298.34000000000003
535949,441.04999999999995
535950,229.4
535953,838.36
535954,505.84000000000003
535956,249.11
535957,456.96
535958,679.9000000000001
535959,747.1600000000001
535960,116.83
535961,370.82
535962,59.400000000000006
535963,75.34
535964,485.92
535965,198.82
535966,17.4
535967,505.75
535974,266.78000000000003
535978,344.8
535979,117.29
535980,316.25
535981,126.18
535982,122.35
535984,891.4
535985,121.67999999999999
535987,102.0
535988,3321.3799999999997
535989,1359.12
535990,871.2
535991,308.59999999999997
535992,659.1
535993,1184.95
535994,232.85
535995,208.95
535996,64.49
535997,310.03
535998,845.0600000000001
536000,436.57
536001,814.2
536002,416.35
536003,182.48
536006,263.82
536008,166.53
536009,16554.88
536010,463.7
536011,17.4
536012,300.93
536013,368.46
536014,740.86
536016,1251.63
536017,316.13
536018,69.13
536019,50.0
536020,457.3
536021,562.19
536022,424.41999999999996
536024,1104.0
536025,181.68
536026,361.71
536027,217.65
536028,434.84999999999997
536029,306.0
536030,1108.82
536035,725.2
536036,1241.65
536038,336.64
536039,153.9
536040,300.4
536041,57.8
536042,222.21
536044,286.48
536045,370.68
536046,304.2
536047,332.09999999999997
536049,1385.3
536050,171.9
536051,379.88
536052,310.45000000000005
536053,507.85
536054,410.82000000000005
536055,134.4
536057,180.0
536058,902.35
536059,683.6
536060,96.9
536061,450.95
536063,108.05000000000001
536064,543.42
536066,816.3299999999999
536067,1441.0
536068,75.6
536072,156.59
536073,311.3
536074,917.34
536075,398.90000000000003
536076,151.5
536081,256.85
536088,387.01
536091,409.08
536112,423.52
536152,505.56
536157,330.81
536158,32.29
536161,303.82
536162,2945.38
536166,301.3
536174,319.05
536177,15.0
536178,230.70000000000002
536179,304.2
536180,1276.8
536182,459.55
536183,2295.92
536184,161.82
536185,351.49
536186,8.5
536187,324.06
536188,326.85
536189,15.0
536190,275.02
536191,313.28000000000003
536193,408.0
536196,311.1
536197,496.39
536199,199.71
536200,301.25
536204,316.98
536205,869.1800000000001
536206,300.53999999999996
536207,134.59
536208,9.120000000000001
536209,572.15
536211,301.49
536213,218.70000000000002
536214,129.04
536216,311.24
536217,10.9
536218,244.79999999999998
536219,30.599999999999998
536223,310.6
536226,347.20000000000005
536233,287.15
536235,158.06
536238,210.65
536239,1134.0
536240,154.95
536241,849.75
536243,315.18
536245,17.88
536246,37.8
536247,442.08000000000004
536248,452.55
536249,453.7
536251,939.42
536255,440.82000000000005
536257,153.0
536259,82.17
536260,292.86
536261,564.5
536262,436.54
536263,227.44000000000003
536264,115.80000000000001
536266,106.2
536267,37.2
536272,588.47
536281,74.6
536282,30.599999999999998
536307,52.00000000000001
536324,4881.15
536325,310.42
536326,25.0
536329,52.0
536333,154.72
536345,376.5
536346,56.650000000000006
536353,1115.32
536354,183.56
536355,249.01000000000002
536356,115.5
536357,162.0
536358,960.14
536359,70.80000000000001
536360,297.55
536361,10.95
536363,1582.07
536364,473.53000000000003
536365,278.24
536366,44.400000000000006
536367,557.46
536368,140.10000000000002
536369,35.7
536370,1711.72
536371,408.0
536372,44.400000000000006
536373,519.72
536374,700.8
536375,519.72
536376,657.6
536377,44.400000000000006
536378,889.96
536380,69.6
536381,899.96
536382,861.2
536384,979.2
536385,261.7
536386,1016.4000000000001
536387,6387.84
536388,452.28
536389,716.5
536390,3651.48
536392,636.28
536393,159.2
536394,2049.36
536395,1015.76
536396,752.72
536397,558.0
536398,853.12
536399,44.400000000000006
536400,34.8
536401,708.46
536402,714.0
536403,385.20000000000005
536404,942.6
536405,652.8
536406,706.28
536407,44.400000000000006
536408,1566.22
536409,486.56
536412,1028.82
536415,781.58
536416,451.4
536420,466.9
536423,607.8
536425,724.9
536437,1684.24
536446,881.78
536460,591.08
536463,34.8
536464,554.7
536466,85.8
536477,4949.4800000000005
536488,331.78
536500,447.8
536502,190.58
536508,311.04
536514,591.0
536520,626.98
536521,9.9
536522,382.12
536523,406.6
536524,141.60000000000002
536525,272.48
536526,602.48
536527,522.96
536528,627.86
536529,322.0
536530,403.5
536531,1900.18
536532,3838.2799999999997
536533,312.2
536534,231.3
536535,389.70000000000005
536536,330.09999999999997
536537,739.0
536538,510.0
536539,975.5
536540,1080.76
536541,30.0
536542,1574.8
536551,293.22
536556,203.1
536557,1074.76
536559,430.3
536560,1598.8
536561,644.8000000000001
536562,617.3000000000001
536563,345.08
536564,102.8
536566,232.5
536567,502.80000000000007
536568,10.08
536569,715.9
536570,608.6800000000001
536571,589.24
536572,884.6999999999999
536573,286.24
536574,35.7
536575,3105.96
536576,5116.84
536577,994.0
536578,559.2
536579,631.9200000000001
536580,194.39999999999998
536581,660.0
536582,608.08
536583,396.0
536584,2265.6000000000004
536585,39.8
536586,688.4
536587,623.62
536588,554.1
536590,411.72
536591,396.64
536593,163.5
536594,159.0
536595,698.3
536597,205.57999999999998
536598,321.2
536599,612.8
536600,503.24
536601,44.400000000000006
536602,327.52
536603,44.400000000000006
536604,369.0
536605,545.3000000000001
536607,607.94
536608,76.2
536609,488.92
536610,44.400000000000006
536611,519.3000000000001
536612,413.52
536613,417.94
536614,44.400000000000006
536615,573.84
536616,488.16
536617,2190.24
536618,1560.24
536619,194.39999999999998
536620,970.5
536621,700.12
536623,1536.76
536624,1221.28
536626,25.200000000000003
536627,612.4
536628,461.12
536629,44.400000000000006
536630,488.92
536631,44.400000000000006
536632,625.6
536633,408.3
536634,387.56
536635,1144.76
536636,212.4
536637,470.32
536638,2113.26
536639,577.0
536641,8.5
536643,447.4
536663,598.8000000000001
536667,725.0
536670,116.0
536671,272.4
536672,254.4
536673,679.68
536674,254.16
536676,415.0
536681,227.84
536685,760.92
536688,44.400000000000006
536690,662.52
536693,44.400000000000006
536698,652.0
536707,399.3
536732,709.08
536733,659.3000000000001
536735,422.4
536736,1649.76
536738,196.36
536739,403.5
536740,185.5
536741,404.24
536742,396.16
536743,523.52
536744,759.5
536745,683.8
536746,496.2
536747,200.4
536748,232.0
536749,706.38
536750,869.6
536751,44.400000000000006
536752,781.32
536753,44.400000000000006
536754,420.48
536759,622.5
536761,197.8
536762,615.36
536763,905.04
536769,1336.8
536771,236.76
536777,276.2
536778,386.46
536779,30.0
536781,100.80000000000001
536782,1035.9
536783,8152.96
536784,4341.8
536785,5461.92
536786,648.0
536787,384.92
536788,150.0
536789,44.400000000000006
536790,1064.02
536791,88.80000000000001
536792,60.0
536793,341.4
536794,645.6
536795,667.44
536796,751.3
536797,261.6
536798,1434.3200000000002
536799,366.6
536800,473.94
536802,394.6
536803,45.0
536804,3428.5
536805,813.12
536806,90.24
536808,495.6
536809,2006.4
536810,607.92
536811,1055.7
536813,379.6
536819,616.5600000000001
536821,286.90000000000003
536823,101.10000000000001
536824,816.0
536830,4004.8
536831,1138.8
536832,329.6
536833,876.2
536834,70.80000000000001
536835,590.0
536836,526.6
536837,617.36
536838,74.4
536839,1247.46
536840,310.7
536841,786.84
536842,527.24
536843,69.8
536844,378.6
536845,255.1
536846,826.2
536847,431.15999999999997
536848,1068.0
536849,795.0
536851,2736.8
536852,178.28
536856,1509.74
536857,256.06
536858,606.8
536859,588.5
536860,508.79999999999995
536861,607.0
536863,246.14
536874,464.52
536884,79.5
536890,644.4
536938,3361.76
536943,375.02
536944,1240.0
536945,619.08
536946,1683.88
536947,1372.8
536954,850.0
536956,609.9000000000001
536957,1583.4
536960,451.3
536967,153.0
536968,1068.0
536969,1056.0
536970,2628.0
536971,496.32
536972,460.5
536973,1472.56
536974,672.48
536975,3411.3
536976,299.6
536977,217.56
536980,1182.94
536981,202.28
536983,351.06
536984,679.08
536985,668.6
536986,248.28
536987,544.02
536988,508.78000000000003
536989,231.4
536990,263.6
536992,183.6
536993,220.70000000000002
536994,197.0
537022,855.6
537023,244.3
537026,692.2
537030,492.6
537031,270.0
537034,4710.360000000001
537035,23.2
537036,270.65999999999997
537037,513.8000000000001
537038,1071.5
537040,1468.7999999999997
537041,311.28000000000003
537042,476.22
537044,862.9
537045,252.85999999999999
537046,554.9
537047,653.2
537048,11.8
537049,555.3000000000001
537050,1111.68
537051,701.36
537052,1104.48
537053,551.6
537054,304.1
537055,546.58
537057,549.34
537058,702.86
537059,255.96
537065,3053.84
537067,54.9
537077,359.28000000000003
537081,2290.12
537086,876.0
537090,30.0
537111,360.88
537117,408.0
537126,951.72
537127,816.0
537128,423.48
537129,602.24
537130,229.3
537131,1094.2
537133,412.46000000000004
537134,326.98
537135,1444.72
537136,547.52
537137,1071.2
537138,546.6
537139,66.3
537140,140.84
537141,1035.3
537142,82.9
537144,686.5600000000001
537153,1247.5
537154,2042.9
537155,151.28
537156,502.5
537158,369.6
537159,585.9
537160,566.3
537163,769.4399999999999
537176,263.0
537179,1612.56
537192,423.6
537193,921.2
537194,542.4
537195,1301.28
537196,822.84
537197,573.0
537198,171.0
537199,313.48
537200,225.8
537201,3262.6
537202,539.4
537204,396.86
537205,331.72
537206,171.10000000000002
537207,377.54
537208,595.84
537209,385.36
537210,419.68
537211,711.5
537212,946.78
537213,17.3
537214,3336.4
537215,717.1199999999999
537216,1139.0
537217,334.4
537218,640.16
537219,847.04
537221,74.7
537222,266.96
537223,329.40000000000003
537224,2831.94
537225,992.96
537226,226.96
537227,1844.8000000000002
537228,50.400000000000006
537229,34.8
537231,617.6
537233,706.0
537235,5135.280000000001
537236,751.3800000000001
537238,328.4
537239,420.38
537241,729.84
537242,824.44
537243,100.80000000000001
537244,601.32
537245,116.4
537246,258.8
537247,447.36
537248,112.5
537249,66.0
537250,392.88
537254,765.38
537255,607.0
537256,4527.6
537257,285.0
537258,284.5
537262,1223.02
537265,541.44
537298,307.0
537301,205.32
537312,622.48
537313,246.3
537332,645.6
537334,861.46
537335,197.4
537346,1346.74
537350,838.12
537351,232.16
537354,266.14
537359,368.20000000000005
537360,152.64000000000001
537362,785.24
537365,899.9000000000001
537366,616.1
537367,50.400000000000006
537368,755.0
537369,505.6
537370,759.4
537371,371.94
537372,396.7
537374,763.28
537375,717.64
537376,961.36
537377,541.04
537378,1568.3
537380,201.60000000000002
537381,1023.12
537382,750.94
537384,245.4
537385,250.20000000000002
537386,41.7
537387,444.36
537388,783.0
537389,298.0
537390,246.48
537391,1109.32
537392,332.3
537393,4830.08
537394,162.35999999999999
537395,300.44
537396,585.6800000000001
537397,488.40000000000003
537399,855.48
537400,845.62
537403,60.9
537404,113.7
537405,813.38
537407,385.4
537409,812.32
537410,302.40000000000003
537412,355.20000000000005
537415,454.8
537418,274.22
537419,1021.9
537420,670.6
537421,585.08
537422,435.09999999999997
537423,332.0
537424,185.10000000000002
537428,901.84
537429,164.24
537433,835.24
537435,443.0
537440,428.64
537441,1080.0
537446,1138.06
537447,302.6
537448,79.19999999999999
537456,3978.48
537457,3289.88
537458,586.9000000000001
537459,356.8
537460,652.8
537461,1020.0
537462,345.3
537463,2067.04
537464,1236.14
537465,909.2
537467,236.5
537468,830.9200000000001
537469,204.0
537470,222.5
537471,35.7
537472,223.08
537476,1915.0
537484,3660.04
537489,1023.5999999999999
537509,1065.6000000000001
537523,319.1
537538,623.3
537567,362.24
537592,654.8000000000001
537593,1142.0
537594,1193.6
537595,236.64
537598,638.0
537599,39.8
537601,217.56
537603,746.98
537604,2763.84
537605,333.48
537606,1263.3
537607,312.38
537608,888.84
537609,1234.24
537612,644.6
537614,645.6
537615,278.0
537616,31.8
537617,354.52
537618,4044.32
537619,460.79999999999995
537620,195.6
537622,331.88
537623,767.86
537624,613.6800000000001
537625,175.0
537626,1423.58
537627,1427.76
537628,757.5
537629,713.74
537631,34.8
537634,463.8
537635,136.2
537636,344.0
537646,813.2
537648,805.22
537649,225.2
537650,578.7
537653,537.46
537655,222.3
537657,19278.24
537658,791.52
537659,31770.98
537664,93.6
537665,279.72
537667,652.8
537668,97.60000000000001
537669,328.5
537670,1028.78
537671,656.9
537672,656.02
537673,1045.4
537674,638.36
537676,517.8
537678,713.82
537680,506.48
537681,608.4
537682,199.2
537683,730.8
537685,409.74
537686,450.0
537688,1404.2
537689,603.04
537690,658.72
537691,621.14
537692,1342.42
537693,347.1
537694,316.5
537698,937.36
537700,618.0
537707,607.72
537738,574.16
537743,303.9
537751,77.6
537754,315.2
537755,822.88
537757,628.2
537758,211.44
537759,407.28000000000003
537760,615.64
537761,39.599999999999994
537762,1138.8
537764,291.86
537765,431.76
537766,1303.2
537767,700.8
537768,78.0
537769,411.28000000000003
537770,591.32
537771,901.84
537772,632.92
537773,764.54
537774,562.0
537775,1820.28
537780,254.1
537781,1027.2
537789,1246.8400000000001
537791,294.79999999999995
537792,296.46000000000004
537793,5493.5
537794,828.86
537795,625.8000000000001
537796,810.32
537799,285.9
537800,139.57999999999998
537801,806.5
537802,1385.88
537803,179.0
537804,261.28
537806,745.9399999999999
537808,502.18
537809,236.6
537810,47.7
537811,537.72
537813,752.6000000000001
537815,601.4
537816,259.5
537817,337.2
537818,2298.58
537819,795.2
537822,1133.9
537825,445.0
537826,544.6800000000001
537827,126.0
537828,957.78
537829,1051.6
537830,395.6
537831,213.54000000000002
537833,1180.0
537836,207.35999999999999
537837,627.44
537840,610.9
537841,640.0
537842,319.02
537843,342.3
537844,380.68
537845,142.8
537846,403.20000000000005
537847,360.8
537848,360.0
537849,150.0
537850,637.68
537851,712.8
537852,5342.54
537854,309.6
537855,526.5
537859,1341.1
537861,241.3
537862,223.06
537863,11.9
537864,673.88
537865,475.9
537866,1352.2
537867,614.5
537868,3735.96
537871,334.18
537879,426.6
537880,731.6
537881,1913.0
537882,283.9
537883,126.0
537884,1051.86
537885,517.5
537886,418.6
537887,2971.44
537888,1048.7
537889,1340.96
537890,200.39999999999998
537891,177.6
537892,318.76
537894,929.22
537895,858.48
537896,517.9
537897,427.76
537898,728.8
537899,7588.799999999999
537900,765.32
537901,618.8
537915,508.06
537955,743.4
537963,616.5600000000001
537967,115.2
537981,2670.4
537995,590.2
538000,203.8
538002,727.06
538003,2563.0
538005,1665.6
538006,326.4
538007,348.8
538008,1698.4
538009,1891.1
538010,453.59999999999997
538011,514.44
538012,448.76
538013,229.58
538014,1313.4
538015,448.14
538032,348.8
538035,744.18
538037,225.2
538040,651.52
538048,362.0
538049,36.8
538050,31.8
538051,410.7
538053,3142.64
538056,499.3
538057,633.64
538063,3828.4800000000005
538064,223.5
538065,857.2
538067,331.3
538068,601.8399999999999
538069,829.76
538070,207.4
538073,32.42
538076,544.72
538077,1372.3
538078,748.5
538079,788.36
538080,502.0
538086,757.0600000000001
538087,120.0
538093,1478.1
538094,372.06
538095,349.44
538097,630.0
538101,460.20000000000005
538104,380.7
538106,145.64000000000001
538107,310.0
538108,499.72
538113,579.7
538116,1370.0
538117,120.0
538120,289.0
538125,60.0
538126,436.8
538145,766.14
538146,804.64
538147,30.0
538151,883.2
538155,364.03999999999996
538156,1240.7
538157,239.3
538163,515.9
538165,371.64
538166,238.9
538167,597.9
538168,637.4
538169,186.9
538170,635.1800000000001
538171,601.28
538172,370.80000000000007
538174,1982.41
538175,378.0
538176,402.0
538178,157.9
538179,17.700000000000003
538180,369.09999999999997
538181,151.5
538182,115.08000000000001
538183,651.83
538184,458.92
538185,188.98
538186,201.75
538187,218.10000000000002
538190,127.9
538191,5375.28
538192,135.0
538193,67.5
538194,0.95
538195,337.5
538196,1071.9
538197,124.1
538198,919.8
538199,182.25
538200,95.25
538201,203.1
538202,274.73
538203,186.60000000000002
538204,428.76
538205,336.15999999999997
538206,236.92
538207,271.47
538208,111.8
538209,185.06
538210,523.86
538211,239.70000000000002
538216,254.4
538240,247.56
538248,139.68
538250,132.65
538252,219.1
538255,1156.05
538260,300.65000000000003
538263,228.12
538268,116.89999999999999
538279,686.16
538280,612.1
538283,10.29
538288,1.9
538296,309.40000000000003
538306,202.5
538307,213.26
538308,363.24
538309,114.45000000000002
538310,25.799999999999997
538311,311.95
538312,272.82
538313,1136.3200000000002
538327,401.92
538342,39.949999999999996
538343,385.58000000000004
538345,106.4
538346,756.45
538347,317.5
538352,173.7
538353,3762.66
538354,2157.64
538355,9.9
538356,966.62
538361,158.0
538363,156.65
538364,102.35000000000001
538365,338.6
538366,275.3
538367,664.01
538368,147.09
538369,283.28000000000003
538370,550.5
538371,350.24
538374,193.22
538378,346.90000000000003
538379,212.6
538382,214.24
538397,3590.59
538403,324.22
538409,126.28
538417,106.75
538418,172.71
538419,170.91
538420,293.76000000000005
538421,110.91
538437,110.1
538449,452.99
538453,330.92
538470,11.6
538473,177.66
538488,212.08
538497,168.36
538499,388.65
538501,11.9
538503,513.64
538504,168.15
538507,767.37
538508,863.39
538509,122.7
538510,169.47
538511,214.74
538512,135.39999999999998
538513,179.1
538514,835.95
538515,1393.56
538516,204.0
538517,320.28
538518,1050.35
538519,31.3
538521,339.40000000000003
538522,539.2
538523,384.55
538525,881.01
538526,1206.72
538527,418.92
538528,103.5
538529,777.5600000000001
538532,318.85
538533,357.61
538534,40.8
538535,127.0
538537,347.71
538541,540.95
538557,27.8
538558,309.71999999999997
538565,1.9
538567,302.1
538576,166.22
538591,310.8
538592,230.1
538593,476.76
538594,218.1
538596,168.0
538597,171.04
538625,1121.92
538626,767.6
538629,223.48
538630,1167.41
538631,689.04
538633,129.57
538634,491.24
538635,250.04
538636,676.54
538637,244.19
538638,232.01
538639,243.0
538640,145.0
538641,1485.78
538644,12.45
538645,310.74
538646,346.14
538648,760.32
538651,280.94
538652,476.96
538653,1247.64
538654,91.9
538655,109.71000000000001
538656,97.63
538657,201.4
538658,125.2
538659,585.53
538660,1228.4
538661,309.05
538662,1822.88
538663,38.1
538664,1695.1200000000001
538665,177.35
538667,1.9
538668,110.7
538669,0.95
538671,365.55
538679,150.68
538683,462.3
538685,15.0
538687,650.1
538688,148.36
538689,300.92
538697,102.0
538706,312.4
